channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UC8yXRB_jKDeapwQak2i30EA,Hanabi ch. 雨街はなび 【Tsunderia】,Amemachi Hanabi,Tsunderia,Generation 2,5630,101,https://yt3.ggpht.com/X7rN9PsC3bwHC7-DPg91rY2fyHbNvDX323xbAEAdoEBuhO6kr7fF9KiXULHn7Wc1LUCbF1TElwM=s800-c-k-c0x00ffffff-no-rj
UC1opHUrw8rvnsadT-iGp7Cg,Aqua Ch. 湊あくあ,Minato Aqua,Hololive,2nd Generation,1660000,445,https://yt3.ggpht.com/ytc/AMLnZu-V1kC8vBXkZ8owy3xQ4k3C7vnkXHqGP1RFEyvu0g=s800-c-k-c0x00ffffff-no-rj
UC1suqwovbL1kzsoaZgFZLKg,Choco Ch. 癒月ちょこ,Yuzuki Choco,Hololive,2nd Generation,887000,482,https://yt3.ggpht.com/ytc/AMLnZu80M1vTMFfWmp9yha9PoNYxYF8l_DCl0bovZk9XEw=s800-c-k-c0x00ffffff-no-rj
UC7fk0CB07ly8oSl0aqKkqFg,Nakiri Ayame Ch. 百鬼あやめ,Nakiri Ayame,Hololive,2nd Generation,1290000,211,https://yt3.ggpht.com/XDGhKwPZcT16Ppg2gQmLHEIYRhw9sY4rqG0HWbeCH68LHkhlVQrrFgxd5hWUuMb2nLfDOhu6=s800-c-k-c0x00ffffff-no-rj
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1350000,696,https://yt3.ggpht.com/ytc/AMLnZu__mMZ52MURmhbay8FG8kPRdPu28qRjoRay7BnRXQ=s800-c-k-c0x00ffffff-no-rj
UCXTpFs_3PqI41qX2d9tL2Rw,Shion Ch. 紫咲シオン,Murasaki Shion,Hololive,2nd Generation,1040000,451,https://yt3.ggpht.com/AyUL9W0ltc_aJr_MysuZBx8hRfb1SIVNREgU9kiOO-lqmdhYkEsllmhagertVIwHwa3UAAKy=s800-c-k-c0x00ffffff-no-rj
UCp3tgHXw_HI0QMk1K8qh3gQ,Choco subCh. 癒月ちょこ,Choco Sub Channel,Hololive,2nd Generation,295000,56,https://yt3.ggpht.com/ytc/AMLnZu_1xaYJtg6QhjcspZ8rYizo7Y14XUDTHmQcUS9_=s800-c-k-c0x00ffffff-no-rj
UChAnqc_AY5_I3Px5dig3X1Q,Korone Ch. 戌神ころね,Inugami Korone,Hololive,GAMERS,1850000,571,https://yt3.ggpht.com/ytc/AMLnZu-2FXjG-M8lsNQGRGaUybmuw2sjaOkNx3L8fMkoaA=s800-c-k-c0x00ffffff-no-rj
UCp-5t9SrOQwXMU7iIjQfARg,Mio Channel 大神ミオ,Ookami Mio,Hololive,GAMERS,1010000,552,https://yt3.ggpht.com/Z78RNXxUqpOGYKFt-VrJV7nlehOHzl7Ta-l1cgPx5Ewucmr5kY64iGxmPSe7QqIdM1ZhvPlEOg=s800-c-k-c0x00ffffff-no-rj
UCvaTdHTWBGv3MKj3KVqJVCw,Okayu Ch. 猫又おかゆ,Nekomata Okayu,Hololive,GAMERS,1420000,629,https://yt3.ggpht.com/ytc/AMLnZu-4v9u0XW29ThJHrutfQzTDSun8xJbi_d3HT12New=s800-c-k-c0x00ffffff-no-rj-mo
UCALvlEyjxjF5jnheSl0oSxw,Kazune Ch. 徹夜和音 【Tsunderia】,Tetsuya Kazune,Tsunderia,Generation 3,5770,124,https://yt3.ggpht.com/aj7JtUWBJPidJKg3KSBXQ7rnLg1aYg1x5G9elBnYj0PWefrWEGOlgXDKVZT0E6tdjKoqhdLFTQ=s800-c-k-c0x00ffffff-no-rj
UCdureux7B_V-xhM7tYImASQ,Lisa Ch. 近藤リサ 【Tsunderia】,Chikafuji Lisa,Tsunderia,Generation 3,18900,144,https://yt3.ggpht.com/y7lP--RoPjQ1TCGfkcbXp2HPZSRlq-JPN6iy0hxbyUUzbt6bvwxAs8qRgD8EXUemZVBBV9RoEQ=s800-c-k-c0x00ffffff-no-rj
UCNUS0XshN1Tf7iLdd0MpPAg,Nen Ch. 弦稀ネン 【Tsunderia】,Tsurugi Nen,Tsunderia,Generation 3,6110,102,https://yt3.ggpht.com/tOTwlsZuhmEVHDSe58Gl1LFqU7Tv8iNdfUYEUBPiusnrqXEwt1T_lUR_7cavzWzKEB_tJJcX=s800-c-k-c0x00ffffff-no-rj
UCrJWs9LeZ0LcnHfRxi8OKPQ,Tomoya Ch. 卯月トモヤ【Tsunderia】,Uzuki Tomoya,Tsunderia,Generation 3,14900,134,https://yt3.ggpht.com/h1zo_a1jH1dSzn3tZkWFSb-VWzkzcGDaXNNuhXsg1ZXfqZv85UUSwYQAOvPwTHxtW56WhbbyQg=s800-c-k-c0x00ffffff-no-rj
UCykMWf8B8I7c_jA8FTy2tGw,Amiya Ch. アミヤ・アラニャ【Tsunderia】,Amiya Aranha,Tsunderia,Generation 3,10000,253,https://yt3.ggpht.com/91Fqx3Xut4jaSefCeiDLVGQDSdkWAvt5jA8ejzT18EztYTppy29JNzpa7G-KThC8TzuAmlKBQcs=s800-c-k-c0x00ffffff-no-rj
UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,Usada Pekora,Hololive,3rd Generation,1990000,1013,https://yt3.ggpht.com/ytc/AMLnZu9QrCPT5A0zE49EHvoS_gs2XBxzXSLs_OkIoTawkw=s800-c-k-c0x00ffffff-no-rj
UCCzUftO8KOVkV4wQG1vkUvg,Marine Ch. 宝鐘マリン,Houshou Marine,Hololive,3rd Generation,2020000,762,https://yt3.ggpht.com/ytc/AMLnZu9VkixedCXsYS2BtDUUTx8_4ueIOS9WtbIFqmmP6Q=s800-c-k-c0x00ffffff-no-rj
UCdyqAaZDKHXg4Ahi7VENThQ,Noel Ch. 白銀ノエル,Shirogane Noel,Hololive,3rd Generation,1520000,688,https://yt3.ggpht.com/ytc/AMLnZu-QxO8whWT6gUOSAP0D0xgzeu2aiHC8HA-_Asg40g=s800-c-k-c0x00ffffff-no-rj
UCvInZx9h3jC2JzsIzoOebWg,Flare Ch. 不知火フレア,Shiranui Flare,Hololive,3rd Generation,905000,910,https://yt3.ggpht.com/d9aIrGtZR0eI4k1Wnev5f_R4llIBsWnQOjkdsqkMycoAxA3g_zz-jyeBl8tEHfbm1iTg0SJj=s800-c-k-c0x00ffffff-no-rj
UC1uv2Oq6kNxgATlCiez59hw,Towa Ch. 常闇トワ,Tokoyami Towa,Hololive,4th Generation,1090000,748,https://yt3.ggpht.com/meRnxbRUm5yPSwq8Q5QpI5maFApm5QTGQV_LGblQFsoO0yAV4LI-nSZ70GYwMZ_tbfSa_O8MTCU=s800-c-k-c0x00ffffff-no-rj
UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,Himemori Luna,Hololive,4th Generation,828000,504,https://yt3.ggpht.com/O7m_5HMY_O8yxR3Jhn9cEO1fLNL_GifMERExnAmfY7JrdTRsTjNijTcNYTPN97Llj3zGn8Susw=s800-c-k-c0x00ffffff-no-rj
UCqm3BQLlJfvkTsX_hvm0UmA,Watame Ch. 角巻わため,Tsunomaki Watame,Hololive,4th Generation,1260000,985,https://yt3.ggpht.com/yyc42nbIa5iEVfpBUf5nxUb02ljS-C2tOSYNUiKzBHrnYwYTUdOrIpUfc1EcPLJoG2C4AXOV9Q=s800-c-k-c0x00ffffff-no-rj
UCZlDXzGoo7d44bwdNObFacg,Kanata Ch. 天音かなた,Amane Kanata,Hololive,4th Generation,1220000,882,https://yt3.ggpht.com/TlH8nz5O9UYo5JZ_5fo4JfXdT18N0Ck27wWrulni-c1g5bwes0tVmFiSKICzI1SW7itaTkk9GA=s800-c-k-c0x00ffffff-no-rj
UCAWSyEs_Io8MtpY3m-zqILA,Nene Ch.桃鈴ねね,Momosuzu Nene,Hololive,5th Generation,956000,512,https://yt3.ggpht.com/bMBMxmB1YVDVazU-8KbB6JZqUHn4YzmFiQRWwEUHCeqm5REPW7HHQChC5xE6e36aqqnXgK4a=s800-c-k-c0x00ffffff-no-rj
UCFKOVgVbGmX65RxO3EtH3iw,Lamy Ch. 雪花ラミィ,Yukihana Lamy,Hololive,5th Generation,1020000,685,https://yt3.ggpht.com/ytc/AMLnZu_CJGR1wXPJJ20TAXOU53_CWwJFwOSFhsQaXL2TDw=s800-c-k-c0x00ffffff-no-rj
UCK9V2B22uJYu3N7eR_BT9QA,Polka Ch. 尾丸ポルカ,Omaru Polka,Hololive,5th Generation,1000000,716,https://yt3.ggpht.com/ytc/AMLnZu_n6Fs3YybTJz_o9D1tIRojgZwCgqm9SmbB1Bngnw=s800-c-k-c0x00ffffff-no-rj
UCUKD-uaobj9jiqB-VXt71mA,Botan Ch.獅白ぼたん,Shishiro Botan,Hololive,5th Generation,1210000,631,https://yt3.ggpht.com/ytc/AMLnZu-DWVTmOl_sIEgYjNGsAJOZoAycESBNZQTTvSjAxg=s800-c-k-c0x00ffffff-no-rj
UC6eWCld0KwmyHFbAqK3V-Rw,Koyori ch. 博衣こより - holoX -,Hakui Koyori,Hololive,6th Generation (HoloX),667000,435,https://yt3.ggpht.com/WO7ItKNmy6tW_NQ82g8c1y74CZSw6GsSdynsE5s2csuEok2fHRrAaGcBV3JJO-2BxEOXXA8lvw=s800-c-k-c0x00ffffff-no-rj
UCENwRMx5Yh42zWpzURebzTw,Laplus ch. ラプラス・ダークネス - holoX -,La+ Darknesss,Hololive,6th Generation (HoloX),832000,197,https://yt3.ggpht.com/roGS60A8a_lDbVakIg1JU3u3hbtjHSTilMGHMizuPKh7tuoY2nl46raxuW2f_83IKFGMjL6Z=s800-c-k-c0x00ffffff-no-rj
UCIBY1ollUsauvVi4hW4cumw,Chloe ch. 沙花叉クロヱ - holoX -,Sakamata Chloe,Hololive,6th Generation (HoloX),887000,165,https://yt3.ggpht.com/_xNtPLKQcQxMTnOr4tAcGz0GEeESsi0bQX9mJEP3fx_50a8GUfUyOG1eyLIld2cCz6GvKABwpQ=s800-c-k-c0x00ffffff-no-rj
UCs9_O1tRPMQTHQ-N_L6FU2g,Lui ch. 鷹嶺ルイ - holoX -,Takane Lui,Hololive,6th Generation (HoloX),571000,394,https://yt3.ggpht.com/R_IzGiw1xDQp0y9zVvGkF9e8Gj8wtr2_551Ez3X6gOMIj3e6jra1I1suuK_jH9FqigBj8ywg=s800-c-k-c0x00ffffff-no-rj
UC_vMYWcDjmfdpH6r4TTn1MQ,Iroha ch. 風真いろは - holoX -,Kazama Iroha,Hololive,6th Generation (HoloX),603000,218,https://yt3.ggpht.com/YK_UCAbw_pFBHSOw_LGWI-WCJDdvMP3y9mmODQ1IFEnNVvcf-M3-q22Db5TLWuAbfboMNFTMIg=s800-c-k-c0x00ffffff-no-rj
UCHsx4Hqa-1ORjQTh9TYDhww,Takanashi Kiara Ch. hololive-EN,Takanashi Kiara,Hololive,English (Myth),1400000,589,https://yt3.ggpht.com/w7TKJYU7zmamFmf-WxfahCo_K7Bg2__Pk-CCBNnbewMG-77OZLqJO9MLvDAmH9nEkZH8OkWgSQ=s800-c-k-c0x00ffffff-no-rj
UCL_qhgtOy0dy1Agp8vkySQg,Mori Calliope Ch. hololive-EN,Mori Calliope,Hololive,English (Myth),2110000,512,https://yt3.ggpht.com/8B_T08sx8R7XVi5Mwx_l9sjQm5FGWGspeujSvVDvd80Zyr-3VvVTRGVLOnBrqNRxZp6ZeXAV=s800-c-k-c0x00ffffff-no-nd-rj
UCMwGHR0BTZuLsmjY_NT5Pwg,Ninomae Ina'nis Ch. hololive-EN,Ninomae Ina’nis,Hololive,English (Myth),1450000,424,https://yt3.ggpht.com/f4uYWHJxiGwyXm8NUlm818N1MRnywtgL6wM8JdWqWsKBzI7v1eg8dxDWG7igkWuukUSiufydqPg=s800-c-k-c0x00ffffff-no-rj
UCoSrY_IQQVpmIRZ9Xf-y93g,Gawr Gura Ch. hololive-EN,Gawr Gura,Hololive,English (Myth),4100000,364,https://yt3.ggpht.com/uMUat6yJL2_Sk6Wg2-yn0fSIqUr_D6aKVNVoWbgeZ8N-edT5QJAusk4PI8nmPgT_DxFDTyl8=s800-c-k-c0x00ffffff-no-rj
UCq4ky2drohLT7W0DmDEw1dQ,Takanashi Kiara SubCh.,Takanashi Kiara SubCh.,Hololive,English (Myth),42000,0,https://yt3.ggpht.com/qrJ20z3aXVOCUkMuYe6Cl5Dg1jMyRXfSBvco8V2holM4S70-UfH2R0YKntOgqkxDAdp1kRPlgQ=s800-c-k-c0x00ffffff-no-rj
UCyl1z3jo3XHR1riLFKG5UAg,Watson Amelia Ch. hololive-EN,Watson Amelia,Hololive,English (Myth),1690000,601,https://yt3.ggpht.com/y2D4qCTTIxkO-rrYU2tugta4USKGDtmU7-VUbRrrcA_7IJpJwghjetrmTXqmx8T-8NxHqmz_yg=s800-c-k-c0x00ffffff-no-rj
UC3n5uGu18FoCy23ggWWp8tA,Nanashi Mumei Ch. hololive-EN,Nanashi Mumei,Hololive,English (CouncilRyS),698000,189,https://yt3.ggpht.com/owZmjfnG_SGVmfkl3eS7Lv47pGvIr2SrS36imh6O8i0H3Wy41fYKD26U7wnyRB627fXoq0aQ0Q=s800-c-k-c0x00ffffff-no-rj
UC8rcEBzJSleTkf_-agPM20g,IRyS Ch. hololive-EN,IRyS,Hololive,English (CouncilRyS),858000,205,https://yt3.ggpht.com/oC30wBZ04ibFN7AQVHAjdUX-3nS-h4DDjJBYVlsKt0OF6t1CZwrgzWlr3rS6Q12kXrw3-mt9gg=s800-c-k-c0x00ffffff-no-nd-rj
UCgmPnx-EEeOrZSg5Tiw7ZRQ,Hakos Baelz Ch. hololive-EN,Hakos Baelz,Hololive,English (CouncilRyS),595000,240,https://yt3.ggpht.com/7gFSRIM3_DhczV8AYjeP4EaS0OL-u_xLvIh9JhG9zJhPYEfVwsoUOK61L6eBlLjnPHN-EDvytQ=s800-c-k-c0x00ffffff-no-rj
UCmbs8T6MWqUHP1tIQvSgKrg,Ouro Kronii Ch. hololive-EN,Ouro Kronii,Hololive,English (CouncilRyS),775000,160,https://yt3.ggpht.com/ntCVYU9_M3j3G_lYEKTaBsIRmB2ZA1W6uu3n7bHCwaT2HvzqL1t5ABhGaZ3ucfm1yP3-9hFQuw=s800-c-k-c0x00ffffff-no-rj
UCO_aKKYxn4tvrqPjcTzZ6EQ,Ceres Fauna Ch. hololive-EN,Ceres Fauna,Hololive,English (CouncilRyS),597000,196,https://yt3.ggpht.com/cBtserkb211p6If2OewgWd8oriIKRkfwTcP4_Vdq2YETG5TK9Q02v4cYmnLU03KBAJ0gcDha7oQ=s800-c-k-c0x00ffffff-no-rj
UCyu3y1sc7SshB7VI1MoKinw,Severina Soda,Severina Soda,Independents,Kaibutsu,26700,111,https://yt3.ggpht.com/Fm_VJCf9UH8oIMqEz57OutDOfwphAxe4MC7TJtJw2hDF3KKlrlVgoTlFOlPp_ckV9nJ6NU8FjQ=s800-c-k-c0x00ffffff-no-rj
UCAoy6rzhSf4ydcYjJw3WoVg,Airani Iofifteen Channel hololive-ID,Airani Iofifteen,Hololive,Indonesia 1st Gen,614000,439,https://yt3.ggpht.com/bF91weVtAIL7Uhnr2HVwtCTLVKK5kVsn4FC_Ze3Gl8rkSsEjDwyey3AbQ1PDfJQ1Oeac5cePeg=s800-c-k-c0x00ffffff-no-rj
UCOyYb1c43VlX9rc_lT6NKQw,Ayunda Risu Ch. hololive-ID,Ayunda Risu,Hololive,Indonesia 1st Gen,716000,565,https://yt3.ggpht.com/ytc/AMLnZu_WBKt0fYv-RMkoGFJWgX2-wzZrbRbhEivY8Tv7Ow=s800-c-k-c0x00ffffff-no-rj
UCP0BspO_AMEe3aQqqpo89Dg,Moona Hoshinova hololive-ID,Moona Hoshinova,Hololive,Indonesia 1st Gen,1160000,455,https://yt3.ggpht.com/ytc/AMLnZu-RitUGw045SER_nviRPtb3KQXvaPd2y2BEdkGYxA=s800-c-k-c0x00ffffff-no-rj
UC727SQYUvx5pDDGQpTICNWg,Anya Melfissa Ch. hololive-ID,Anya Melfissa,Hololive,Indonesia 2nd Gen,533000,371,https://yt3.ggpht.com/ytc/AMLnZu_Kj0ZJ_ImZWqaCfHW2IuflYaQ1TF6mbxoAvKHS=s800-c-k-c0x00ffffff-no-rj
UChgTyjG-pdNvxxhdsXfHQ5Q,Pavolia Reine Ch. hololive-ID,Pavolia Reine,Hololive,Indonesia 2nd Gen,669000,604,https://yt3.ggpht.com/sG7Yb1kCxTEP9ft03E-1Tr2Rho8GhMZ0_Kq9rf5MojWY9pf8vSL24xPG8e8GaE4jOxQKYlSvaL0=s800-c-k-c0x00ffffff-no-rj
UCYz_5n-uDuChHtLo7My1HnQ,Kureiji Ollie Ch. hololive-ID,Kureiji Ollie,Hololive,Indonesia 2nd Gen,1160000,543,https://yt3.ggpht.com/jWxru6sHDDSuKF-gztFg_WSoMp2da_d019iH0xz0MDWc7TIhetK8id_mVKV0PxWKp-QS23AzfQ=s800-c-k-c0x00ffffff-no-rj
UCjLEmnpCNeisMxy134KPwWw,Kobo Kanaeru Ch. hololive-ID,Kobo Kanaeru,Hololive,Indonesia 3rd Gen,1250000,114,https://yt3.ggpht.com/Zi6DMbqTrk8jpNKnJgbw_NxGnggsKX1omQnPeHxrZTmrVmon7zfmg5Q4XbqsHO9AMidW49zCPw=s800-c-k-c0x00ffffff-no-rj
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta Ch. hololive-ID,Vestia Zeta,Hololive,Indonesia 3rd Gen,515000,136,https://yt3.ggpht.com/-IdVo-vK7pr0VRjJDdza1-t1Edjce1Rd1R1hon_3SRIzuQ-XVBTWOJj-UfwYPp8y40KM197_y4o=s800-c-k-c0x00ffffff-no-rj
UCZLZ8Jjx_RN2CXloOmgTHVg,Kaela Kovalskia Ch. hololive-ID,Kaela Kovalskia,Hololive,Indonesia 3rd Gen,400000,176,https://yt3.ggpht.com/PxkGgLvMEUgmme35T0VPLR8d5brJw4YTzJC5PE48mkYRdy-mq8FsKv_Sy-bJmxqvlgtitqMWtg=s800-c-k-c0x00ffffff-no-rj
UC6t3-_N8A6ME1JShZHHqOMw,Miyabi Ch. 花咲みやび,Hanasaki Miyabi,Hololive,Holostars 1st Gen,127000,596,https://yt3.ggpht.com/O6KhIGX91d99vduasQsqIQNvt1tC9DjDlTlLQr_k0aq0EtvgF4hM1YNAOmEOz9Vtqs1yyAkfkw=s800-c-k-c0x00ffffff-no-rj
UC9mf_ZVpouoILRY9NUIaK-w,Rikka ch.律可,Rikkaroid,Hololive,Holostars 1st Gen,214000,537,https://yt3.ggpht.com/0MLL-S2KKu4PlhedunMhvg4VPJGm6Fpx2C4QV2PWJvkcG1eA6XqUYULUZGqBF2M4iNY7FxBt=s800-c-k-c0x00ffffff-no-nd-rj
UCKeAhJvy8zgXWbh9duVjIaQ,Aruran Ch. アルランディス,Arurandeisu,Hololive,Holostars 1st Gen,166000,1423,https://yt3.ggpht.com/ytc/AMLnZu_IUv1bSONN9GxhiY9Cz9qQEMppz-TpWLhTpl4qCw=s800-c-k-c0x00ffffff-no-rj
UCZgOv3YDEs-ZnZWDYVwJdmA,Izuru Ch. 奏手イヅル,Kanade Izuru,Hololive,Holostars 1st Gen,189000,178,https://yt3.ggpht.com/dlq5H2SBaaAq9ilOfgGm0QvcVGEieSICsdk0Hv6oADZFn5Q0ctV1nxNAiQAJiS8u_svx5YlasQE=s800-c-k-c0x00ffffff-no-rj
UCANDOlYTJT7N5jlRC3zfzVA,Roberu Ch. 夕刻ロベル,Yukoku Roberu,Hololive,Holostars 2nd Gen,265000,1150,https://yt3.ggpht.com/yVTO0I6VAXBjBLBPvgLGlBlp1hganldhl6AY3PW_ZWOJ0sYwfLo1yc2Sqr5SMjXQf7Dm4U-2=s800-c-k-c0x00ffffff-no-rj
UCGNI4MENvnsymYjKiZwv9eg,Temma Ch. 岸堂天真,Kishido Temma,Hololive,Holostars 2nd Gen,123000,786,https://yt3.ggpht.com/ytc/AMLnZu_pFYgyWIY4kSNfnhU6pA7efeejU8G3izfUr49I=s800-c-k-c0x00ffffff-no-rj
UCNVEsYbiZjH5QLmGeSgTSzg,astel ch.アステル,Astel Leda,Hololive,Holostars 2nd Gen,207000,393,https://yt3.ggpht.com/sr2RTZaWAFF20tSTiXUXp-BYRqWz4dZhFKbCzFS2dneTN5uSE53sSDjePN5dIM_sEz2U9-2qtRs=s800-c-k-c0x00ffffff-no-rj
UChSvpZYRPh0FvG4SJGSga3g,Shien Ch.影山シエン,Kageyama Shien,Hololive,Holostars 3rd Gen,202000,435,https://yt3.ggpht.com/N20GfJbuG8BBl9CexUek023y2DXQAYqgYoRRqsVGAYoS-gZsGuH7W1Il0y-8TnIul19rBPG78Jo=s800-c-k-c0x00ffffff-no-rj
UCwL7dgTxKo8Y4RFIKWaf8gA,Oga Ch.荒咬オウガ,Aragami Oga,Hololive,Holostars 3rd Gen,164000,525,https://yt3.ggpht.com/ytc/AMLnZu-Ks_z62XBwAzENn2yjGOaSameBejuHdlhzL3X0=s800-c-k-c0x00ffffff-no-rj
UCc88OV45ICgHbn3ZqLLb52w,Fuma Ch. 夜十神封魔 - UPROAR!! -,Yatogami Fuma,Hololive,Holostars UPROAR,74100,112,https://yt3.ggpht.com/HGqJ7mPwkE1frsJ1Gf0jFWAigC1mLGYEpj2N1L8CdD6QFTxCC7aNyuf1frR8AwSa_MJh58TioQ=s800-c-k-c0x00ffffff-no-rj
UCdfMHxjcCc2HSd9qFvfJgjg,Rio Ch. 水無世燐央 - UPROAR!! -,Minase Rio,Hololive,Holostars UPROAR,71200,117,https://yt3.ggpht.com/k3AK3r8wYjKakhMMRXsc-CWMwtwPaXzkOz_RdutB9hmb5gB0h9l_PAHDfeT8CNatTcbUreCcyw=s800-c-k-c0x00ffffff-no-rj
UCgRqGV1gBf2Esxh0Tz1vxzw,Uyu Ch. 羽継烏有 - UPROAR!! -,Utsugi Uyu,Hololive,Holostars UPROAR,64800,106,https://yt3.ggpht.com/neUPMbtKMBEQKyfOOUT84tGmBg6w7R25l-5aQfLXR28p-zjZ4fEpwtJB80_m7K-DI9RD-FZC=s800-c-k-c0x00ffffff-no-rj
UCkT1u65YS49ca_LsFwcTakw,Gamma Ch. 緋崎ガンマ - UPROAR!! -,Hizaki Gamma,Hololive,Holostars UPROAR,71000,153,https://yt3.ggpht.com/JsoYuC0s3Qt763erntvZpmadxIhgmi6IGYxi1636heIf8SS6_DEBfU17epYL5WmGSdynEy1T=s800-c-k-c0x00ffffff-no-rj
UC2hx0xVkMoHGWijwr_lA01w,Axel Syrios Ch. HOLOSTARS-EN,Axel Syrios,Hololive,Holostars English,116000,11,https://yt3.ggpht.com/BcfKD35tQ053FmocAwANErU1pqdCeU0Eri4i0OOWe3whPDOUUhz-7mQs0oE9jNROdC2kODIn3w=s800-c-k-c0x00ffffff-no-rj
UC7MMNHR-kf9EN1rXiesMTMw,Magni Dezmond Ch. HOLOSTARS-EN,Magni Dezmond,Hololive,Holostars English,125000,13,https://yt3.ggpht.com/2wjE3HijJ3UV60HTi8rG-sgDHLVxEWaGl8TJyVYdAmJ_razbmxvwN5zuf4NP2eDDK5YmeU3spw=s800-c-k-c0x00ffffff-no-rj
UCDRWSO281bIHYVi-OV3iFYA,Noir Vesper Ch. HOLOSTARS-EN,Noir Vesper,Hololive,Holostars English,122000,16,https://yt3.ggpht.com/EzGR0TGwFiV5CFt2nrKSzL7RFxLOaYQXIBVCj2FXaN-aHv0nhM1D1VaP4Eg7Xj8Cc-ltrRqG=s800-c-k-c0x00ffffff-no-rj
UCyxtGMdWlURZ30WSnEjDOQw,Regis Altare Ch. HOLOSTARS-EN,Regis Altare,Hololive,Holostars English,123000,15,https://yt3.ggpht.com/pZD_QHSP7ctIgipDz-fOMJcknud5odVSDT4nBAHNTXB6Q-EwvU30bHWMXSOF-lmuqbZQHmFd=s800-c-k-c0x00ffffff-no-rj
UCSH2LgTRhPCsaVPW_emgDJg,Shitora ch. 涼風しとら,Suzukaze Shirota,Independents,Shinengumi,15900,247,https://yt3.ggpht.com/AjBwgjl_9bMY2D-mKAvDe5rsLqe3MOHwGH02Y3ahQXsil8AOdu_GV7Rn_5X20Osjv_7JZxZe0Q=s800-c-k-c0x00ffffff-no-rj
UCQvKYWs-hQtfjPFZAKy3aRw,不夜皇 Fuyasumeragi Ch.,FuyaSumeragi,Independents,mocora,38100,28,https://yt3.ggpht.com/CFqRBnGFqukSF3pzJ6fro8XSI80c1yYYjss5V8pi1FZIo3R5ze3ETt2mFtWoGhtt_C1zdwBhk2I=s800-c-k-c0x00ffffff-no-rj
UCKYyiJwNg2nV7hM86U5_wvw,Omegaα hololive-EN,Omegaα hololive-EN,Hololive,Misc,143000,0,https://yt3.ggpht.com/Da7U4QOhv9dbCT_hgWe0J6jUKPm5y29x0x8rP33t1w97gmy2sAl83egJyfzvZNdkLin5tgUe8A=s800-c-k-c0x00ffffff-no-rj
UCnVbtCwr-5LXxUlGxsgD7sQ,Midnight Grand Orchestra,Midnight Grand Orchestra,Hololive,Misc,30400,8,https://yt3.ggpht.com/Mr6wZI50KvTNDykWZEqKAhG48i6W8py1vV5ljL46Vk22qPibEgwRCOuBfJuQZKp_jGr4Wjd8KZE=s800-c-k-c0x00ffffff-no-nd-rj
UC0lik9pHju6ONgkBh7N5wHw,Vihaan【NIJISANJI IN】,Vihaan,Nijisanji,INACTIVE,9440,129,https://yt3.ggpht.com/ytc/AKedOLQB6nc66WHwH67ofc4DK8RiKohPPZMw0JdwnaEP=s800-c-k-c0x00ffffff-no-rj
UC1519-d1jzGiL1MPTxEdtSA,八重沢なとり / Yaezawa Natori,Yaezawa Natori,.LIVE,INACTIVE,103000,580,https://yt3.ggpht.com/ytc/AKedOLRK4UXdpZB6gPsU9IjIavEYMIjln2NGVM1aWJ20tg=s800-c-k-c0x00ffffff-no-rj
UC5nfcGkOAm3JwfPvJvzplHg,北上双葉,Kitakami Futaba,.LIVE,INACTIVE,107000,239,https://yt3.ggpht.com/ytc/AKedOLQ2YdXj8ql-dHHoYKzkrT1TsfHrZKDOrdPPt494-g=s800-c-k-c0x00ffffff-no-rj
UC6oW4FXETgEGOFTxWmI2h5Q,Noor【NIJISANJI IN】,Noor,Nijisanji,INACTIVE,60500,128,https://yt3.ggpht.com/ytc/AKedOLRQKliJiQCR-ZA-WrLEcI6w7mCQgAr0K0P5raSN=s800-c-k-c0x00ffffff-no-rj
UC7sCsZhTcDpeCbjG58hxMJw,葉快ちゃんねる,You,Emoechi,INACTIVE,12600,37,https://yt3.ggpht.com/ytc/AKedOLRGNMRieJsHVLS23x6RMiQUET4ynlj-gD56MQ5-FQ=s800-c-k-c0x00ffffff-no-rj
UC7VqT2rLOpVH6LmZsMbNyPg,Mimi ch. 黒兎みみ,Kuroto Mimi,Emoechi,INACTIVE,19800,69,https://yt3.ggpht.com/ytc/AKedOLQnUb8Y0hJlT7eb2qLxPFXm-8rdxUkqjKkncIAo=s800-c-k-c0x00ffffff-no-rj
UC_a1ZYZ8ZTXpjg9xUY9sj8w,鈴原るる【にじさんじ所属】,Suzuhara Lulu,Nijisanji,INACTIVE,578000,615,https://yt3.ggpht.com/ytc/AKedOLTm71rugiE9byhIy4VIprn3k63IXNPDPYwMCVeb=s800-c-k-c0x00ffffff-no-rj
UC_aB_-PHLFHiP61djM0oOiQ,Aadya【NIJISANJI IN】,Aadya,Nijisanji,INACTIVE,15100,177,https://yt3.ggpht.com/ytc/AKedOLS3t241JXQ2rMpNg5D1buHnnQqOpBWn0-ke3fks=s800-c-k-c0x00ffffff-no-rj
